N° d'horodateur;Alimentation;Modèle;Adresse;Arrondissement;Type de régime;Tarif du stationnement;Zone résidentielle;Tarif horaire;geo_shape;geo_point_2d
32010101;SOLAIRE;ECA1;14  vis-à-vis RUE EMERIAU;15;MIX;Z2 MIX 6H 5U;15M;2.4;"{""type"": ""Point"", ""coordinates"": [2.288154000023208, 48.85141299920059]}";48.8514129992,2.28815400002
32270104;PILE;ECM1;12   RUE EMILE DUCLAUX;15;MIX;Z2 MIX 6H 5U;15H;2.4;"{""type"": ""Point"", ""coordinates"": [2.308533000327429, 48.842587998882486]}";48.8425879989,2.30853300033
32300101;SOLAIRE;ECA1;1   AVENUE EMILE ET ARMAND MASSARD;17;MIX;Z2 MIX 6H 5U;17N;2.4;"{""type"": ""Point"", ""coordinates"": [2.297466999922191, 48.888563999114844]}";48.8885639991,2.29746699992
32660901;SOLAIRE;ECA1;89   AVENUE EMILE ZOLA;15;MIX;Z2 MIX 6H 5U;15M;2.4;"{""type"": ""Point"", ""coordinates"": [2.288359000358139, 48.84676199923389]}";48.8467619992,2.28835900036
33660104;SOLAIRE;ECA1;13  vis-à-vis RUE ESQUIROL;13;MIX;Z2 MIX 6H 5U;13K;2.4;"{""type"": ""Point"", ""coordinates"": [2.361312999351131, 48.83398299928191]}";48.8339829993,2.36131299935
33940201;SOLAIRE;ECA1;9   RUE ETIENNE MAREY;20;MIX;Z2 MIX 6H 5U;20R;2.4;"{""type"": ""Point"", ""coordinates"": [2.405894999482026, 48.866994998959136]}";48.866994999,2.40589499948
34360101;SOLAIRE;ECA1;5   RUE EUGENE REISZ;20;MIX;Z2 MIX 6H 5U;20K;2.4;"{""type"": ""Point"", ""coordinates"": [2.410846999999212, 48.85686999903311]}";48.856869999,2.410847
34650201;SOLAIRE;ECA1;15   BOULEVARD EXELMANS;16;MIX;Z2 MIX 6H 5U;16Z;2.4;"{""type"": ""Point"", ""coordinates"": [2.265698000447285, 48.840241998767944]}";48.8402419988,2.26569800045
34650102;SOLAIRE;ECA1;4  terre-plein BOULEVARD EXELMANS;16;MIX;Z2 MIX 6H 5U;16V;2.4;"{""type"": ""Point"", ""coordinates"": [2.267095000236986, 48.84010599913896]}";48.8401059991,2.26709500024
34850601;SOLAIRE;ECA1;39   RUE FAIDHERBE;11;ROT;Z1 ROT 6H 5U;;4.0;"{""type"": ""Point"", ""coordinates"": [2.382587000528003, 48.853344999342845]}";48.8533449993,2.38258700053
35120510;PILE;ECA1;60   RUE DU FAUBOURG POISSONNIERE;10;ROT;Z1 ROT 6H 5U;;4.0;"{""type"": ""Point"", ""coordinates"": [2.348239000546199, 48.875372999292246]}";48.8753729993,2.34823900055
35121302;SOLAIRE;ECA1;172   RUE DU FAUBOURG POISSONNIERE;10;ROT;Z1 ROT 6H 5U;;4.0;"{""type"": ""Point"", ""coordinates"": [2.349677999508486, 48.88300899880637]}";48.8830089988,2.34967799951
35200201;PILE;ECM1;33   RUE DU FAUBOURG SAINT JACQUES;14;MIX;Z2 MIX 6H 5U;14P;2.4;"{""type"": ""Point"", ""coordinates"": [2.338329000571274, 48.83655499951573]}";48.8365549995,2.33832900057
35410302;SOLAIRE;ECA1;44 bis  RUE DE LA FEDERATION;15;MIX;Z2 MIX 6H 5U;15E;2.4;"{""type"": ""Point"", ""coordinates"": [2.293551000123839, 48.853885999263156]}";48.8538859993,2.29355100012
35850103;PILE;ECM1;11   RUE FERDINAND FABRE;15;MIX;Z2 MIX 6H 5U;15V;2.4;"{""type"": ""Point"", ""coordinates"": [2.29669700060664, 48.83872099891883]}";48.8387209989,2.29669700061
36710102;SOLAIRE;ECA1;5  vis-à-vis QUAI AUX FLEURS;4;MIX;Z1 MIX 6H 5U;4E;4.0;"{""type"": ""Point"", ""coordinates"": [2.352227999514453, 48.853129999469495]}";48.8531299995,2.35222799951
36730101;SOLAIRE;ECA1;5   RUE DE FLEURUS;6;MIX;Z1 MIX 6H 5U;6G;4.0;"{""type"": ""Point"", ""coordinates"": [2.33196600023801, 48.8469819988476]}";48.8469819988,2.33196600024
36960701;SOLAIRE;ECA1;17   AVENUE FOCH;16;MIX;Z2 MIX 6H 5U;16F;2.4;"{""type"": ""Point"", ""coordinates"": [2.290639000302128, 48.87281699946898]}";48.8728169995,2.2906390003
36962702;SOLAIRE;ECA1;94   AVENUE FOCH;16;MIX;Z2 MIX 6H 5U;16E;2.4;"{""type"": ""Point"", ""coordinates"": [2.277071999433351, 48.8724049990469]}";48.872404999,2.27707199943
37000402;SOLAIRE;ECA1;24   RUE DE LA FOLIE MERICOURT;11;MIX;Z1 MIX 6H 5U;11H;4.0;"{""type"": ""Point"", ""coordinates"": [2.37354699954048, 48.862619999346194]}";48.8626199993,2.37354699954
37170101;SOLAIRE;ECA1;9   RUE DE LA FONTAINE AU ROI;11;MIX;Z1 MIX 6H 5U;11E;4.0;"{""type"": ""Point"", ""coordinates"": [2.36883000048774, 48.86865199947559]}";48.8686519995,2.36883000049
37170402;SOLAIRE;ECA1;32   RUE DE LA FONTAINE AU ROI;11;MIX;Z1 MIX 6H 5U;11E;4.0;"{""type"": ""Point"", ""coordinates"": [2.371808000596017, 48.86817899935076]}";48.8681789994,2.3718080006
37450105;SOLAIRE;ECA1;37   RUE FORTUNY;17;MIX;Z2 MIX 6H 5U;17J;2.4;"{""type"": ""Point"", ""coordinates"": [2.307625999925365, 48.88277699875248]}";48.8827769988,2.30762599993
39050202;SOLAIRE;ECA1;10   RUE GABRIELLE;18;MIX;Z2 MIX 6H 5U;18G;2.4;"{""type"": ""Point"", ""coordinates"": [2.341438999407549, 48.885578999441876]}";48.8855789994,2.34143899941
5800504;SOLAIRE;ECA1;50   RUE DE LA GARE DE REUILLY;12;MIX;Z2 MIX 6H 5U;12J;2.4;"{""type"": ""Point"", ""coordinates"": [2.396858999526732, 48.842350998789186]}";48.8423509988,2.39685899953
39570301;PILE;ECM1;5  terre-plein BOULEVARD GARIBALDI;15;MIX;Z2 MIX 6H 5U;15K;2.4;"{""type"": ""Point"", ""coordinates"": [2.303118999924921, 48.847554999282295]}";48.8475549993,2.30311899992
39730101;SOLAIRE;ECA1;5   RUE GASTON DARBOUX;18;MIX;Z2 MIX 6H 5U;18K;2.4;"{""type"": ""Point"", ""coordinates"": [2.36978799931632, 48.899177999326966]}";48.8991779993,2.36978799932
40240502;SOLAIRE;ECA1;10  vis-à-vis PLACE GENERAL CATROUX;17;MIX;Z2 MIX 6H 5U;17K;2.4;"{""type"": ""Point"", ""coordinates"": [2.311424999977854, 48.88253499880227]}";48.8825349988,2.31142499998
40460102;SOLAIRE;ECA1;8   RUE DU GENERAL GUILHEM;11;MIX;Z1 MIX 6H 5U;11F;4.0;"{""type"": ""Point"", ""coordinates"": [2.380279999437729, 48.86127799895037]}";48.861277999,2.38027999944
40750401;PILE;ECM1;73   AVENUE DU GENERAL MICHEL BIZOT;12;MIX;Z2 MIX 6H 5U;12L;2.4;"{""type"": ""Point"", ""coordinates"": [2.403073999888631, 48.83644099863682]}";48.8364409986,2.40307399989
40750602;SOLAIRE;ECA1;100   AVENUE DU GENERAL MICHEL BIZOT;12;MIX;Z2 MIX 6H 5U;12M;2.4;"{""type"": ""Point"", ""coordinates"": [2.404187000003371, 48.83845499936003]}";48.8384549994,2.404187
40850102;PILE;ECM1;5  vis-à-vis RUE DU GENERAL SERE DE RIVIERES;14;MIX;Z2 MIX 6H 5U;14E;2.4;"{""type"": ""Point"", ""coordinates"": [2.3112669995393142, 48.82567799901311]}";48.825677999,2.31126699954
40870101;PILE;ECM1;3  vis-à-vis PLACE DU GENERAL STEFANIK;16;MIX;Z2 MIX 6H 5U;16X;2.4;"{""type"": ""Point"", ""coordinates"": [2.256034999699677, 48.83946599945025]}";48.8394659995,2.2560349997
44970303;PILE;ECM1;30   RUE GEOFFROY SAINT HILAIRE;5;MIX;Z1 MIX 6H 5U;5F;4.0;"{""type"": ""Point"", ""coordinates"": [2.356215389569833, 48.84056653933398]}";48.8405665393,2.35621538957
41100303;SOLAIRE;ECA1;21   AVENUE GEORGE V;8;MIX;Z1 MIX 6H 5U;8E;4.0;"{""type"": ""Point"", ""coordinates"": [2.300977000643349, 48.866864999363315]}";48.8668649994,2.30097700064
41360102;SOLAIRE;ECA1;0   AVENUE GEORGES LAFONT;16;MIX;Z2 MIX 6H 5U;16Z;2.4;"{""type"": ""Point"", ""coordinates"": [2.255790000624049, 48.83570299909013]}";48.8357029991,2.25579000062
42090301;SOLAIRE;ECA1;9   AVENUE DES GOBELINS;5;ROT;Z1 ROT 6H 5U;;4.0;"{""type"": ""Point"", ""coordinates"": [2.351283999587812, 48.83788799901617]}";48.837887999,2.35128399959
61760403;SOLAIRE;ECA1;25   RUE DES MATHURINS;8;MIX;Z1 MIX 6H 5U;8H;4.0;"{""type"": ""Point"", ""coordinates"": [2.326003999739868, 48.87315299890746]}";48.8731529989,2.32600399974
61760803;SOLAIRE;ECA1;57   RUE DES MATHURINS;8;MIX;Z1 MIX 6H 5U;8H;4.0;"{""type"": ""Point"", ""coordinates"": [2.321493000486381, 48.873428999104306]}";48.8734289991,2.32149300049
62090201;PILE;ECM1;63   RUE MAURICE RIPOCHE;14;MIX;Z2 MIX 6H 5U;14M;2.4;"{""type"": ""Point"", ""coordinates"": [2.322576999518248, 48.83341199947595]}";48.8334119995,2.32257699952
62440103;SOLAIRE;ECA1;11   RUE DE MEDICIS;6;ROT;Z1 ROT 6H 5U;;4.0;"{""type"": ""Point"", ""coordinates"": [2.339639000502311, 48.84830799933489]}";48.8483079993,2.3396390005
62671404;SOLAIRE;ECA1;42   BOULEVARD DE MENILMONTANT;20;MIX;Z2 MIX 6H 5U;20G;2.4;"{""type"": ""Point"", ""coordinates"": [2.388915999759479, 48.86052899949479]}";48.8605289995,2.38891599976
63870904;SOLAIRE;ECA1;104   RUE DE MIROMESNIL;8;MIX;Z1 MIX 6H 5U;8K;4.0;"{""type"": ""Point"", ""coordinates"": [2.315457000189025, 48.88056399925274]}";48.8805639993,2.31545700019
64110601;PILE;ECM1;48  vis-à-vis RUE MOLITOR;16;MIX;Z2 MIX 6H 5U;16Y;2.4;"{""type"": ""Point"", ""coordinates"": [2.259390999860463, 48.84522899905051]}";48.8452289991,2.25939099986
64320902;PILE;ECM1;77  vis-à-vis RUE MONGE;5;ROT;Z1 ROT 6H 5U;;4.0;"{""type"": ""Point"", ""coordinates"": [2.352086999988715, 48.84285099889782]}";48.8428509989,2.35208699999
64440502;PILE;ECM1;50   RUE MONSIEUR LE PRINCE;6;MIX;Z1 MIX 6H 5U;6E;4.0;"{""type"": ""Point"", ""coordinates"": [2.340579999554913, 48.848475999506]}";48.8484759995,2.34057999955
64500205;SOLAIRE;ECA1;19   AVENUE MONTAIGNE;8;ROT;Z1 ROT 6H 5U;;4.0;"{""type"": ""Point"", ""coordinates"": [2.303630000202074, 48.86584099925341]}";48.8658409993,2.3036300002
65160301;PILE;ECM1;57   BOULEVARD DE MONTMORENCY;16;MIX;Z2 MIX 6H 5U;16W;2.4;"{""type"": ""Point"", ""coordinates"": [2.262386000346909, 48.851364999430025]}";48.8513649994,2.26238600035
65510103;PILE;ECM1;11   RUE MORERE;14;MIX;Z2 MIX 6H 5U;14F;2.4;"{""type"": ""Point"", ""coordinates"": [2.3220690005073292, 48.824606999223626]}";48.8246069992,2.32206900051
65730204;SOLAIRE;ECA1;34   RUE DE MOSCOU;8;MIX;Z1 MIX 6H 5U;8L;4.0;"{""type"": ""Point"", ""coordinates"": [2.323495999471263, 48.88135999918727]}";48.8813599992,2.32349599947
65941301;SOLAIRE;ECA1;105   RUE DU MOULIN DES PRES;13;MIX;Z2 MIX 6H 5U;13M;2.4;"{""type"": ""Point"", ""coordinates"": [2.355045000122119, 48.82383999868581]}";48.8238399987,2.35504500012
66221101;SOLAIRE;ECA1;77   RUE DE MOUZAIA;19;MIX;Z2 MIX 6H 5U;19M;2.4;"{""type"": ""Point"", ""coordinates"": [2.397670000335176, 48.88037399893885]}";48.8803739989,2.39767000034
66261102;PILE;ECM1;88 bis  AVENUE MOZART;16;ROT;Z2 ROT 6H 5U;;2.4;"{""type"": ""Point"", ""coordinates"": [2.267710999557266, 48.85190199895657]}";48.851901999,2.26771099956
66391201;SOLAIRE;ECA1;133   BOULEVARD MURAT;16;MIX;Z2 MIX 6H 5U;16Z;2.4;"{""type"": ""Point"", ""coordinates"": [2.260713999735918, 48.83710699950868]}";48.8371069995,2.26071399974
66820102;SOLAIRE;ECA1;4   RUE NARCISSE DIAZ;16;MIX;Z2 MIX 6H 5U;16V;2.4;"{""type"": ""Point"", ""coordinates"": [2.271770000093694, 48.846398998768294]}";48.8463989988,2.27177000009
66850503;SOLAIRE;ECA1;11 ter  PLACE DE LA NATION;11;MIX;Z1 MIX 6H 5U;11L;4.0;"{""type"": ""Point"", ""coordinates"": [2.396697000645133, 48.84939499886484]}";48.8493949989,2.39669700065
66930802;SOLAIRE;ECA1;92   RUE NATIONALE;13;MIX;Z2 MIX 6H 5U;13S;2.4;"{""type"": ""Point"", ""coordinates"": [2.366377999837769, 48.827347998821]}";48.8273479988,2.36637799984
67320202;SOLAIRE;ECA1;19  vis-à-vis RUE NEUVE SAINT PIERRE;4;MIX;Z1 MIX 6H 5U;34F;4.0;"{""type"": ""Point"", ""coordinates"": [2.362763999315787, 48.854043999424064]}";48.8540439994,2.36276399932
67530202;SOLAIRE;ECA1;12   RUE NICOLAS CHARLET;15;MIX;Z2 MIX 6H 5U;15H;2.4;"{""type"": ""Point"", ""coordinates"": [2.314193000261314, 48.84208499899696]}";48.842084999,2.31419300026
68340101;SOLAIRE;ECA1;3   RUE NOTRE DAME DE NAZARETH;3;ROT;Z1 ROT 6H 5U;;4.0;"{""type"": ""Point"", ""coordinates"": [2.361307000039059, 48.86699899914904]}";48.8669989991,2.36130700004
68580203;SOLAIRE;ECA1;13   RUE OBERKAMPF;11;ROT;Z1 ROT 6H 5U;;4.0;"{""type"": ""Point"", ""coordinates"": [2.368616999486111, 48.86322699885938]}";48.8632269989,2.36861699949
68580305;SOLAIRE;ECA1;27   RUE OBERKAMPF;11;ROT;Z1 ROT 6H 5U;;4.0;"{""type"": ""Point"", ""coordinates"": [2.3695120001293892, 48.86358899876591]}";48.8635889988,2.36951200013
68580701;SOLAIRE;ECA1;59   RUE OBERKAMPF;11;ROT;Z1 ROT 6H 5U;;4.0;"{""type"": ""Point"", ""coordinates"": [2.37262100026038, 48.864722999420394]}";48.8647229994,2.37262100026
69400202;SOLAIRE;ECA1;8   RUE DE L ORME;19;MIX;Z2 MIX 6H 5U;19N;2.4;"{""type"": ""Point"", ""coordinates"": [2.400380000254713, 48.87808199897411]}";48.878081999,2.40038000025
69800601;PILE;ECM1;51   RUE DE L OURCQ;19;MIX;Z2 MIX 6H 5U;19F;2.4;"{""type"": ""Point"", ""coordinates"": [2.381705000449477, 48.89089099863596]}";48.8908909986,2.38170500045
69980203;SOLAIRE;ECA1;21   RUE DE LA PAIX;2;ROT;Z1 ROT 6H 5U;;4.0;"{""type"": ""Point"", ""coordinates"": [2.331777000347973, 48.86995499924981]}";48.8699549992,2.33177700035
70870402;PILE;ECM1;26   RUE DE PASSY;16;ROT;Z2 ROT 6H 5U;;2.4;"{""type"": ""Point"", ""coordinates"": [2.281563000411624, 48.85810499951581]}";48.8581049995,2.28156300041
71190101;SOLAIRE;ECA1;3   RUE PAUL BAUDRY;8;MIX;Z1 MIX 6H 5U;8F;4.0;"{""type"": ""Point"", ""coordinates"": [2.306373999800462, 48.87198699905471]}";48.8719869991,2.3063739998
71640102;PILE;ECM1;13  vis-à-vis RUE PAUL HENRI GRAUWIN;12;MIX;Z2 MIX 6H 5U;12F;2.4;"{""type"": ""Point"", ""coordinates"": [2.377569000531841, 48.84518599932054]}";48.8451859993,2.37756900053
71700101;PILE;ECM1;5   RUE PAUL LOUIS COURIER;7;MIX;Z1 MIX 6H 5U;7L;4.0;"{""type"": ""Point"", ""coordinates"": [2.324786000409281, 48.85611099902106]}";48.856110999,2.32478600041
71990101;SOLAIRE;ECA1;11   RUE DES PAVILLONS;20;MIX;Z2 MIX 6H 5U;20M;2.4;"{""type"": ""Point"", ""coordinates"": [2.3971980000080793, 48.872766999200174]}";48.8727669992,2.39719800001
72582501;SOLAIRE;ECA1;54  vis-à-vis BOULEVARD PEREIRE;17;MIX;Z2 MIX 6H 5U;17L;2.4;"{""type"": ""Point"", ""coordinates"": [2.303905999393276, 48.88739599891216]}";48.8873959989,2.30390599939
72670402;PILE;ECM1;18   RUE PERIGNON;7;MIX;Z1 MIX 6H 5U;7K;4.0;"{""type"": ""Point"", ""coordinates"": [2.307763999882377, 48.84735699882548]}";48.8473569988,2.30776399988
73140701;PILE;ECM1;41 bis  RUE PETIT;19;MIX;Z2 MIX 6H 5U;19K;2.4;"{""type"": ""Point"", ""coordinates"": [2.384160999857021, 48.88525199947517]}";48.8852519995,2.38416099986
73730104;SOLAIRE;ECA1;14   RUE PHILIBERT DELORME;17;MIX;Z2 MIX 6H 5U;17N;2.4;"{""type"": ""Point"", ""coordinates"": [2.302276000405641, 48.887929998796515]}";48.8879299988,2.30227600041
74720301;SOLAIRE;ECA1;0   RUE PIERRE SOULIE;20;MIX;Z2 MIX 6H 5U;20P;2.4;"{""type"": ""Point"", ""coordinates"": [2.413446999838836, 48.87249399895275]}";48.872493999,2.41344699984
74840502;SOLAIRE;ECA1;54   RUE JEAN BAPTISTE PIGALLE;9;MIX;Z1 MIX 6H 5U;9F;4.0;"{""type"": ""Point"", ""coordinates"": [2.335837999900517, 48.88087499935654]}";48.8808749994,2.3358379999
75180202;PILE;ECM1;12   RUE DES PLANTES;14;MIX;Z2 MIX 6H 5U;14M;2.4;"{""type"": ""Point"", ""coordinates"": [2.324515000645246, 48.831888999311055]}";48.8318889993,2.32451500065
75400101;SOLAIRE;ECA1;9   RUE PLICHON;11;MIX;Z1 MIX 6H 5U;11F;4.0;"{""type"": ""Point"", ""coordinates"": [2.384999000276429, 48.86279699919504]}";48.8627969992,2.38499900028
75600405;SOLAIRE;ECA1;23   BOULEVARD POISSONNIERE;2;MIX;Z1 MIX 6H 5U;2E;4.0;"{""type"": ""Point"", ""coordinates"": [2.343731000630028, 48.87127599937245]}";48.8712759994,2.34373100063
75871001;PILE;ECM1;107   RUE DE LA POMPE;16;MIX;Z2 MIX 6H 5U;16L;2.4;"{""type"": ""Point"", ""coordinates"": [2.278835999931925, 48.86525299917096]}";48.8652529992,2.27883599993
75871402;PILE;ECM1;152   RUE DE LA POMPE;16;MIX;Z2 MIX 6H 5U;16J;2.4;"{""type"": ""Point"", ""coordinates"": [2.282488000303911, 48.869742998650494]}";48.8697429987,2.2824880003
75971401;PILE;ECM1;33   BOULEVARD PONIATOWSKI;12;MIX;Z2 MIX 6H 5U;12L;2.4;"{""type"": ""Point"", ""coordinates"": [2.398819999888012, 48.8323379989029]}";48.8323379989,2.39881999989
76120504;SOLAIRE;ECA1;54   RUE DE PONTHIEU;8;ROT;Z1 ROT 6H 5U;;4.0;"{""type"": ""Point"", ""coordinates"": [2.306799000121542, 48.871619999200654]}";48.8716199992,2.30679900012
76140201;SOLAIRE;ECA1;11   RUE DU PONT LOUIS PHILIPPE;4;MIX;Z1 MIX 6H 5U;4E;4.0;"{""type"": ""Point"", ""coordinates"": [2.355778630649155, 48.85523792927859]}";48.8552379293,2.35577863065
76210302;PILE;ECM1;22   RUE DE PONTOISE;5;MIX;Z1 MIX 6H 5U;5J;4.0;"{""type"": ""Point"", ""coordinates"": [2.35144900032539, 48.849217999385736]}";48.8492179994,2.35144900033
76790102;SOLAIRE;ECA1;0   PLACE DE LA PORTE DE MONTREUIL;20;MIX;Z2 MIX 6H 5U;20J;2.4;"{""type"": ""Point"", ""coordinates"": [2.41210000029503, 48.85403599930597]}";48.8540359993,2.4121000003
77090401;SOLAIRE;ECA1;27   AVENUE DE LA PORTE DE VILLIERS;17;MIX;Z2 MIX 6H 5U;17F;2.4;"{""type"": ""Point"", ""coordinates"": [2.284875000110102, 48.88516899897106]}";48.885168999,2.28487500011
77400702;PILE;ECM1;76   BOULEVARD DE PORT ROYAL;5;ROT;Z1 ROT 6H 5U;;4.0;"{""type"": ""Point"", ""coordinates"": [2.341037000386147, 48.83867599867346]}";48.8386759987,2.34103700039
77760102;SOLAIRE;ECA1;8   RUE DE POUY;13;MIX;Z2 MIX 6H 5U;13L;2.4;"{""type"": ""Point"", ""coordinates"": [2.35081500002349, 48.827405998960174]}";48.827405999,2.35081500002
77790301;SOLAIRE;ECA1;29   RUE PRADIER;19;MIX;Z2 MIX 6H 5U;19L;2.4;"{""type"": ""Point"", ""coordinates"": [2.382653999523274, 48.8765979990638]}";48.8765979991,2.38265399952
78530401;SOLAIRE;ECA1;47   RUE DE PRONY;17;MIX;Z2 MIX 6H 5U;17J;2.4;"{""type"": ""Point"", ""coordinates"": [2.304901999891051, 48.88193299928881]}";48.8819329993,2.30490199989
79042702;SOLAIRE;ECA1;284   RUE DES PYRENEES;20;ROT;Z2 ROT 6H 5U;;2.4;"{""type"": ""Point"", ""coordinates"": [2.393918999738852, 48.870536998742864]}";48.8705369987,2.39391899974
79200302;SOLAIRE;ECA1;20   RUE DES QUATRE FRERES PEIGNOT;15;MIX;Z2 MIX 6H 5U;15M;2.4;"{""type"": ""Point"", ""coordinates"": [2.282723000453377, 48.8460309992933]}";48.8460309993,2.28272300045
80290902;SOLAIRE;ECA1;84   RUE DU RANELAGH;16;MIX;Z2 MIX 6H 5U;16S;2.4;"{""type"": ""Point"", ""coordinates"": [2.26986200028484, 48.85570699945961]}";48.8557069995,2.26986200028
80451206;SOLAIRE;ECA1;96   BOULEVARD RASPAIL;6;MIX;Z1 MIX 6H 5U;6G;4.0;"{""type"": ""Point"", ""coordinates"": [2.328149560351624, 48.84628267923732]}";48.8462826792,2.32814956035
42970102;PILE;ECM1;4   RUE DE GRAVELLE;12;MIX;Z2 MIX 6H 5U;12K;2.4;"{""type"": ""Point"", ""coordinates"": [2.397362999472342, 48.835790998711666]}";48.8357909987,2.39736299947
80760201;PILE;ECM1;5   RUE REBEVAL;19;MIX;Z2 MIX 6H 5U;19J;2.4;"{""type"": ""Point"", ""coordinates"": [2.376263999369499, 48.874218999278774]}";48.8742189993,2.37626399937
81050305;PILE;ECM1;46  vis-à-vis AVENUE REILLE;14;MIX;Z2 MIX 6H 5U;14H;2.4;"{""type"": ""Point"", ""coordinates"": [2.337076999717096, 48.82422799891081]}";48.8242279989,2.33707699972
43140203;PILE;ECM1;17   RUE DE GRENELLE;7;MIX;Z1 MIX 6H 5U;7M;4.0;"{""type"": ""Point"", ""coordinates"": [2.328102999387907, 48.85348799935916]}";48.8534879994,2.32810299939
43140701;PILE;ECM1;83   RUE DE GRENELLE;7;MIX;Z1 MIX 6H 5U;7M;4.0;"{""type"": ""Point"", ""coordinates"": [2.322598000093181, 48.85594199929962]}";48.8559419993,2.32259800009
43141001;SOLAIRE;ECA1;113   RUE DE GRENELLE;7;MIX;Z1 MIX 6H 5U;7M;4.0;"{""type"": ""Point"", ""coordinates"": [2.318051999314693, 48.85739199944779]}";48.8573919994,2.31805199931
44400602;SOLAIRE;ECA1;56   RUE GUY MOQUET;17;ROT;Z2 ROT 6H 5U;;2.4;"{""type"": ""Point"", ""coordinates"": [2.325382000266938, 48.89248099909816]}";48.8924809991,2.32538200027
44420101;SOLAIRE;ECA1;3   RUE GUYNEMER;6;MIX;Z1 MIX 6H 5U;6G;4.0;"{""type"": ""Point"", ""coordinates"": [2.3326159995149442, 48.84793499947701]}";48.8479349995,2.33261599951
44750202;PILE;ECM1;22   RUE DE LA HARPE;5;MIX;Z1 MIX 6H 5U;5J;4.0;"{""type"": ""Point"", ""coordinates"": [2.344255999940251, 48.85215899869291]}";48.8521589987,2.34425599994
44851103;SOLAIRE;ECA1;59   BOULEVARD HAUSSMANN;8;ROT;Z1 ROT 6H 5U;;4.0;"{""type"": ""Point"", ""coordinates"": [2.325977000288461, 48.87381099914684]}";48.8738109991,2.32597700029
45630302;PILE;ECM1;24   RUE HENRI HEINE;16;MIX;Z2 MIX 6H 5U;16S;2.4;"{""type"": ""Point"", ""coordinates"": [2.265234000154043, 48.852739998906856]}";48.8527399989,2.26523400015
46490405;SOLAIRE;ECA1;47  vis-à-vis BOULEVARD DE L HOPITAL;13;ROT;Z2 ROT 6H 5U;;2.4;"{""type"": ""Point"", ""coordinates"": [2.363246999479276, 48.84051999923067]}";48.8405199992,2.36324699948
46490601;SOLAIRE;ECA1;44  vis-à-vis BOULEVARD DE L HOPITAL;13;MIX;Z2 MIX 6H 5U;13K;2.4;"{""type"": ""Point"", ""coordinates"": [2.361246000132966, 48.83894999869276]}";48.8389499987,2.36124600013
47631001;SOLAIRE;ECA1;117   AVENUE D IVRY;13;ROT;Z2 ROT 6H 5U;;2.4;"{""type"": ""Point"", ""coordinates"": [2.360726000558966, 48.82568199868205]}";48.8256819987,2.36072600056
47950302;PILE;ECM1;42   RUE JACQUES HILLAIRET;12;MIX;Z2 MIX 6H 5U;12J;2.4;"{""type"": ""Point"", ""coordinates"": [2.389790000644797, 48.843636999010485]}";48.843636999,2.38979000064
48270101;SOLAIRE;ECA1;11   RUE DES JARDINIERS;12;MIX;Z2 MIX 6H 5U;12K;2.4;"{""type"": ""Point"", ""coordinates"": [2.395912330361558, 48.83419283899355]}";48.834192839,2.39591233036
49031701;SOLAIRE;ECA1;165   AVENUE JEAN JAURES;19;ROT;Z2 ROT 6H 5U;;2.4;"{""type"": ""Point"", ""coordinates"": [2.387413000511959, 48.88739799921179]}";48.8873979992,2.38741300051
49320102;PILE;ECM1;6   RUE JEANNE HACHETTE;15;MIX;Z2 MIX 6H 5U;15R;2.4;"{""type"": ""Point"", ""coordinates"": [2.298324999886795, 48.84102299880683]}";48.8410229988,2.29832499989
49500101;SOLAIRE;ECA1;9   RUE JEAN SEBASTIEN BACH;13;MIX;Z2 MIX 6H 5U;13R;2.4;"{""type"": ""Point"", ""coordinates"": [2.365005999945228, 48.830839998987535]}";48.830839999,2.36500599995
49510104;SOLAIRE;ECA1;7  vis-à-vis RUE JEAN SICARD;15;MIX;Z2 MIX 6H 5U;15U;2.4;"{""type"": ""Point"", ""coordinates"": [2.298477999440763, 48.82825299870798]}";48.8282529987,2.29847799944
50170101;SOLAIRE;ECA1;3   RUE JOSEPH KOSMA;19;MIX;Z2 MIX 6H 5U;19K;2.4;"{""type"": ""Point"", ""coordinates"": [2.385841999409805, 48.88961799861727]}";48.8896179986,2.38584199941
51300101;SOLAIRE;ECA1;3   RUE JUSSIEU;5;MIX;Z1 MIX 6H 5U;5G;4.0;"{""type"": ""Point"", ""coordinates"": [2.356619999840118, 48.845003999502275]}";48.8450039995,2.35661999984
51790101;SOLAIRE;ECA1;5   RUE KUSS;13;MIX;Z2 MIX 6H 5U;13F;2.4;"{""type"": ""Point"", ""coordinates"": [2.351518999740618, 48.82211599893068]}";48.8221159989,2.35151899974
51940401;SOLAIRE;ECA1;19   RUE LA BOETIE;8;ROT;Z1 ROT 6H 5U;;4.0;"{""type"": ""Point"", ""coordinates"": [2.316854000229029, 48.874017999497994]}";48.8740179995,2.31685400023
51940607;SOLAIRE;ECA1;59   RUE LA BOETIE;8;ROT;Z1 ROT 6H 5U;;4.0;"{""type"": ""Point"", ""coordinates"": [2.312404999892758, 48.873242999293254]}";48.8732429993,2.31240499989
52200101;PILE;ECM1;1 bis  RUE LACEPEDE;5;MIX;Z1 MIX 6H 5U;5G;4.0;"{""type"": ""Point"", ""coordinates"": [2.35466400051825, 48.84360299935276]}";48.8436029994,2.35466400052
